,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History
139405,4.0,4.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136175,3.6666666666666665,3.75,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254207,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169332,4.0,3.2,5.0,4.333333333333333,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137687,3.875,0.0,3.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67022,3.285185185185185,3.2692307692307687,3.3524590163934427,3.2068965517241383,3.244186046511628,3.333333333333333,3.316666666666667,3.433333333333333,3.6875,3.25,3.7142857142857135,3.111111111111111,4.333333333333333,2.6666666666666665,3.25,0.0,3.0,2.7,3.6,1.0
261175,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213722,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47695,3.18,3.1197916666666665,3.1029411764705883,3.2586206896551726,2.8870967741935485,2.9285714285714284,3.06,3.111111111111111,3.1666666666666665,3.2222222222222223,3.111111111111111,3.2777777777777777,3.333333333333333,2.333333333333333,3.3,4.0,3.5,3.5,0.0,3.25
39220,3.5,3.4,3.333333333333333,3.0,2.333333333333333,3.0,3.0,4.5,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190533,3.5,3.25,3.0,4.5,0.0,0.0,2.5,3.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253652,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8823,3.7131147540983607,3.9166666666666665,3.8571428571428568,3.5,4.0,3.8571428571428568,3.55,3.5,4.0,3.5,4.166666666666667,4.0,4.0,3.1666666666666665,3.6666666666666665,0.0,4.0,3.75,3.5,2.5
255427,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192055,3.0,2.0,3.0,3.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138975,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196328,1.75,2.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50623,3.702702702702703,3.92,3.941176470588236,3.7777777777777777,3.8,4.125,3.4166666666666665,3.75,4.5,4.5,3.8333333333333335,3.5,4.0,4.25,5.0,0.0,5.0,3.0,0.0,0.0
255466,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254976,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16306,3.583941605839416,3.5961538461538463,3.712962962962963,3.347826086956522,3.5217391304347827,3.3928571428571432,3.4782608695652173,3.6875,3.6,3.333333333333333,3.95,3.875,3.75,3.7,3.3,4.25,3.75,3.375,4.0,0.0
191352,2.6666666666666665,2.0,3.0,4.0,2.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242719,4.4,5.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245633,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70985,4.125,4.375,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109607,5.0,0.0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150561,4.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28910,4.15,4.75,4.0,3.5,1.5,0.0,4.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88149,4.2,3.6666666666666665,3.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86206,3.9821428571428568,3.875,4.076923076923077,4.1,3.5,3.7142857142857135,4.6,3.8,4.0,3.0,4.0,3.8333333333333335,0.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
186295,4.333333333333333,4.0,0.0,4.0,3.5,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106911,2.7142857142857144,3.3846153846153846,3.5454545454545454,3.0,3.0,4.25,2.5,5.0,4.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0
13671,4.642857142857143,4.222222222222221,4.25,4.0,4.8,5.0,5.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184429,3.4,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264052,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144394,3.375,4.0,4.0,3.5,3.5,4.0,3.6666666666666665,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185705,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136921,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211263,3.4,4.0,5.0,3.0,3.5,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10257,3.622448979591837,3.34,3.690476190476191,3.615384615384616,3.333333333333333,4.1,3.1428571428571432,3.5,3.8,3.5,4.0,3.5,3.5,2.0,3.25,3.0,0.0,3.5,0.0,0.0
236275,4.375,4.666666666666667,3.6666666666666665,4.5,4.5,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151294,3.8333333333333335,3.25,5.0,2.5,3.5,0.0,3.0,4.0,0.0,3.0,3.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124511,3.6666666666666665,4.222222222222221,4.0,4.6,3.2857142857142856,4.5,5.0,5.0,3.0,0.0,4.333333333333333,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
43235,3.692307692307693,4.0,3.6666666666666665,2.6666666666666665,4.333333333333333,0.0,4.5,3.5,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243299,2.5,0.0,3.8333333333333335,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247840,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38215,3.412698412698413,3.5967741935483866,3.678571428571429,3.3076923076923075,3.5,4.25,3.5,3.6,3.5,3.0,2.1666666666666665,3.0,3.25,3.5,3.1666666666666665,3.5,0.0,4.0,0.0,0.0
117350,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81988,3.888888888888889,3.75,4.666666666666667,4.4,4.666666666666667,4.5,4.5,2.5,4.5,4.0,4.166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164541,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89303,4.75,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187814,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230752,4.166666666666667,3.0,0.0,4.5,0.0,0.0,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203927,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97697,5.0,4.75,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96334,3.7142857142857135,4.0,3.6,4.0,3.6666666666666665,3.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156353,4.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210438,4.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243545,2.5,0.0,1.8333333333333333,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114650,4.166666666666667,5.0,4.25,5.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148501,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181047,3.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105759,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96488,3.340659340659341,3.2127659574468086,3.1704545454545454,3.2954545454545454,2.9375,3.2222222222222223,3.210526315789473,3.5,3.4444444444444446,3.25,3.375,3.8333333333333335,3.75,3.0,3.333333333333333,0.0,3.0,3.5,0.0,2.5
70750,2.5,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156633,4.125,3.75,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42254,3.5142857142857142,3.6875,3.9090909090909087,3.6666666666666665,3.7222222222222223,2.5,3.875,3.5,3.125,3.25,3.0,3.25,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0
133816,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105726,3.227272727272727,3.25,4.5,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219537,5.0,4.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251209,3.75,3.8333333333333335,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149710,4.666666666666667,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143388,4.4,3.5,4.166666666666667,5.0,4.0,3.5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180581,3.6,5.0,3.6666666666666665,4.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265280,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157245,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183420,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44697,3.4545454545454546,3.0,3.625,3.25,2.6666666666666665,4.0,3.5,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0
84601,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77521,4.0,4.015625,3.9444444444444446,4.111111111111111,4.571428571428571,4.25,4.142857142857143,3.5,4.25,0.0,5.0,5.0,0.0,4.333333333333333,4.0,0.0,4.5,4.25,4.0,0.0
100762,4.8,4.0,4.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,3.7222222222222223,3.7777777777777777,4.666666666666667,3.6666666666666665,4.0,5.0,4.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257930,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96598,3.2,2.5,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138610,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114148,5.0,5.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135433,4.5,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101981,4.357142857142857,4.666666666666667,4.5,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189900,4.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215573,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11942,3.727272727272727,3.4,5.0,4.5,3.333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243809,4.166666666666667,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
133510,4.0,4.0,3.5,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14606,3.5314960629921264,3.6794871794871793,3.637254901960784,3.48,3.3043478260869565,3.4545454545454546,3.52,3.4375,3.0,4.0,3.4,3.333333333333333,2.75,3.3,3.75,4.0,3.1666666666666665,3.333333333333333,3.625,3.75
26277,4.666666666666667,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88407,4.5,4.5,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59793,3.779411764705882,3.638888888888889,3.75,3.7857142857142856,3.625,3.75,3.75,3.5,3.75,4.0,3.25,4.25,0.0,4.0,2.75,4.0,3.5,0.0,0.0,0.0
3721,3.75,4.333333333333333,0.5,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216310,4.5,3.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10916,4.3,3.5,4.5,3.333333333333333,4.0,0.0,5.0,4.5,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176389,3.25,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153420,4.166666666666667,4.0,3.0,3.0,5.0,4.0,4.0,3.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189357,3.75,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134598,2.9,3.625,0.0,2.5,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159167,3.25,3.5,3.5,3.5,3.6666666666666665,4.0,3.0,4.5,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73145,3.5192307692307687,3.375,3.7647058823529416,3.5454545454545454,3.25,3.375,3.5,3.6666666666666665,3.5,0.0,3.75,4.0,0.0,3.0,0.0,0.0,3.0,4.0,2.6666666666666665,0.0
183324,4.0,4.5,0.0,3.6666666666666665,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54912,3.2692307692307687,3.4285714285714284,3.4285714285714284,4.0,0.0,3.5,0.5,2.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20113,3.5,3.583333333333333,4.0,3.4,2.75,4.0,4.0,3.333333333333333,3.0,0.0,2.5,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,3.5,3.0,3.333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77523,4.5,4.333333333333333,4.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191691,3.5,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36168,3.0909090909090917,3.4222222222222216,3.2884615384615383,3.678571428571429,2.8461538461538463,3.3125,3.272727272727273,3.3571428571428568,3.3,3.5,2.8,3.5,2.6666666666666665,3.75,3.6666666666666665,5.0,2.1666666666666665,3.8333333333333335,0.0,4.0
128470,4.25,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173099,3.9090909090909087,4.0,3.5,3.75,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
83237,3.9,2.25,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162054,3.6666666666666665,4.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95182,4.9,5.0,5.0,3.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75490,4.833333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36862,3.5490196078431366,3.774509803921569,3.1515151515151514,3.8333333333333335,3.34375,3.5625,3.5,3.25,3.5,3.875,3.071428571428572,3.125,0.0,3.375,3.875,0.0,3.75,3.0,4.0,3.5
24132,3.6666666666666665,3.8333333333333335,3.5,3.333333333333333,0.0,0.0,3.5,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147761,3.2857142857142856,4.0,4.0,3.0,4.333333333333333,2.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264071,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95703,2.5,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56296,3.3139534883720936,3.6428571428571432,3.8157894736842106,3.4285714285714284,3.0,3.8333333333333335,3.625,4.0,3.75,3.5,3.375,3.8333333333333335,3.5,3.5,4.0,0.0,4.5,2.833333333333333,3.5,0.0
247439,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166689,4.166666666666667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38628,3.125,3.571428571428572,2.6666666666666665,2.8,2.5,3.0,3.5,3.333333333333333,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
260414,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217633,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187054,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242058,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243583,3.8333333333333335,3.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48054,4.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100824,3.3181818181818183,4.125,5.0,3.5,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122974,5.0,4.75,5.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56937,2.9166666666666665,2.9539473684210527,2.7735849056603774,2.896551724137931,2.75,2.833333333333333,3.147058823529412,2.8823529411764706,3.458333333333333,3.3,3.6818181818181817,2.9285714285714284,3.25,3.1,3.3,3.5,2.5,3.1875,3.5,2.0
116443,4.217391304347826,3.9,4.071428571428571,4.375,4.166666666666667,3.5,3.5,4.25,5.0,3.25,5.0,3.0,0.0,4.0,4.5,0.0,4.5,0.0,0.0,0.0
246381,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248866,4.0,3.75,0.0,3.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247649,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230906,4.5,2.5,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55579,3.7777777777777777,3.75,4.5,3.6666666666666665,4.0,0.0,3.0,4.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110865,3.7647058823529416,3.333333333333333,4.090909090909091,4.0,4.0,3.6666666666666665,3.0,3.0,4.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28789,3.5059523809523814,3.6666666666666665,3.625,3.7692307692307687,3.388888888888889,4.0,3.125,4.0,3.375,3.5,3.75,4.166666666666667,3.0,4.0,3.5,4.0,3.333333333333333,2.75,0.0,0.0
111130,3.6,3.333333333333333,4.166666666666667,3.5,3.4,2.75,4.0,3.5,4.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,4.5,0.0,0.0
69266,3.333333333333333,3.6,4.166666666666667,3.333333333333333,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251400,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108044,4.1020408163265305,4.357142857142857,4.5,4.0,3.7,4.2,4.0,3.9,3.5,4.0,4.4,4.5,0.0,4.5,4.166666666666667,4.0,0.0,5.0,0.0,0.0
240055,3.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,3.8372093023255816,3.35,4.545454545454546,4.0,3.7,3.2,3.5,3.6,3.5,4.0,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
