,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History,cluster
237180,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-1
189550,0.6799999999999999,1.0,0.6,0.8,1.0,0.0,0.4,0.7,0.6666666666666666,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,-1
135658,0.8942652329749102,0.8738229755178908,0.8840579710144927,0.7908496732026143,0.8765432098765432,0.9037037037037037,0.911111111111111,0.8361581920903955,0.8945868945868946,0.8148148148148148,0.8,0.8981481481481483,0.0,0.8444444444444444,0.7301587301587301,1.0,0.8888888888888888,0.9185185185185186,0.8333333333333334,0.9037037037037037,-1
190401,0.9,0.7666666666666667,0.8,0.7,0.96,1.0,0.7,0.8666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9,1.0,0.0,-1
169061,0.7306501547987616,0.7320261437908497,0.8627450980392156,0.7450980392156863,0.8067226890756302,0.9411764705882353,1.0,0.7581699346405228,0.7529411764705882,0.23529411764705882,0.5490196078431372,0.784313725490196,0.0,0.0,0.5882352941176471,0.0,0.0,0.611764705882353,0.7058823529411765,0.9411764705882353,69
37653,0.7773933102652827,0.7563025210084033,0.8161764705882353,0.7754010695187166,0.7629233511586451,0.7647058823529411,0.8128342245989305,0.821026282853567,0.7712418300653594,0.7058823529411765,1.0,0.7973856209150326,0.0,0.7058823529411765,0.7731092436974789,0.0,0.7529411764705882,0.7889273356401384,0.7486631016042781,0.6588235294117647,46
123477,0.9183673469387755,0.8928571428571429,0.9285714285714286,1.0,0.0,0.0,0.0,0.9523809523809523,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,11
138771,0.7592592592592592,0.7777777777777778,0.5,0.8148148148148148,0.4444444444444444,0.5,1.0,0.7333333333333333,0.2222222222222222,0.0,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,70
39567,0.7633136094674556,0.8678929765886287,0.7747252747252746,0.7067307692307693,0.8324175824175823,0.8269230769230769,0.8769230769230769,0.7863247863247864,0.8173076923076923,0.8076923076923077,0.0,0.9115384615384616,0.9230769230769231,0.8942307692307693,0.75,0.0,0.8076923076923077,0.6923076923076924,1.0,0.576923076923077,-1
39626,0.8255234297108673,0.8941176470588235,0.8795518207282913,0.8606811145510835,0.8627450980392156,0.8676470588235294,0.8970588235294118,0.8781512605042016,0.8851540616246498,0.8823529411764706,0.8235294117647058,0.9049773755656109,0.0,0.9411764705882353,0.8823529411764706,0.0,0.784313725490196,0.7420814479638009,1.0,0.7058823529411765,-1
242713,0.5625,0.7,0.775,0.5333333333333333,0.8,0.0,0.0,0.76,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,-1
141077,0.95,0.9666666666666666,0.9,0.95,0.9,0.0,0.0,0.9,1.0,0.0,0.8,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,-1
54965,0.8419753086419752,0.8046594982078853,0.7865497076023392,0.8689458689458689,0.8106995884773665,0.7539682539682541,0.8362573099415205,0.8387096774193548,0.822695035460993,0.7777777777777778,0.7916666666666666,0.8019323671497585,0.8518518518518519,0.8888888888888888,0.7037037037037037,1.0,0.8148148148148148,0.893162393162393,0.7575757575757575,0.8333333333333334,89
90654,0.7844827586206896,0.8043478260869565,0.7758620689655172,0.8026315789473684,0.75,0.7321428571428571,0.8611111111111112,0.7946428571428571,0.8269230769230769,0.875,1.0,0.84375,0.0,0.75,0.75,0.75,0.625,0.875,0.8,0.8,46
54835,0.922204759766502,0.90353920888272,0.9202714164546224,0.8874045801526717,0.9071246819338421,0.946564885496183,0.8737522019964769,1.0,0.8842908798714342,0.0,0.8282442748091602,0.946564885496183,0.946564885496183,0.946564885496183,0.946564885496183,0.7099236641221373,0.946564885496183,0.9150127226463102,0.946564885496183,0.980370774263904,-1
139180,0.8142857142857143,0.7,0.9,0.7,0.8,0.8,0.7,1.0,0.7,1.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.0,32
48700,0.8608695652173912,0.8545454545454545,0.8833333333333334,0.9,0.8666666666666666,0.8666666666666666,0.9,0.9,0.8444444444444443,0.0,0.8,0.8857142857142858,0.0,0.9,0.8666666666666666,0.0,0.0,0.96,1.0,0.65,-1
8213,0.8319594166138237,0.8331738437001595,0.8297667245035667,0.8565002249212775,0.8350877192982457,0.7589343729694609,0.8148148148148148,0.8768930874194031,0.8421052631578947,0.9122807017543859,0.8293460925039873,0.8228414172686619,0.7298245614035088,0.8732943469785576,0.8576998050682262,1.0,0.8636977058029689,0.8654970760233918,0.7894736842105263,0.7752715121136173,-1
63325,0.8545454545454545,0.8666666666666666,0.9,0.8,0.8,0.9,0.0,0.9166666666666666,0.8666666666666666,1.0,0.0,0.9,0.8,0.0,0.0,0.8,0.0,0.8666666666666666,0.0,0.9,-1
127325,0.725,0.7666666666666667,0.8333333333333334,0.6,0.0,1.0,0.8,0.7,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,-1
206648,0.8198924731182795,0.8709677419354839,0.8467741935483871,0.7258064516129032,0.564516129032258,0.0,0.0,0.6129032258064515,1.0,0.16129032258064516,0.0,0.0,0.8064516129032258,0.0,0.8870967741935484,0.9677419354838709,0.8064516129032258,0.48387096774193544,0.3225806451612903,0.7258064516129032,89
9013,0.8812785388127854,0.8989898989898991,0.8691358024691358,0.8765432098765432,0.8530465949820789,0.8758169934640524,0.8999999999999999,0.8888888888888888,0.8582375478927203,0.8444444444444444,0.925925925925926,0.8806584362139918,0.0,1.0,0.8686868686868686,0.7777777777777778,0.8571428571428571,0.8888888888888888,0.9135802469135802,0.8888888888888888,-1
224217,1.0,0.75,0.875,0.9375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
31478,0.68,0.7,0.5714285714285714,0.5,0.6875,0.0,1.0,0.3888888888888889,0.9583333333333334,0.9375,0.125,0.4166666666666667,0.0,0.0,0.4166666666666667,0.625,0.125,0.775,0.125,0.0,6
141258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
205373,0.6857142857142857,0.7666666666666667,0.0,0.7,1.0,0.8,0.8,0.7,0.6,0.8,0.0,0.0,0.0,0.85,0.4,0.0,0.0,0.7,1.0,0.8,37
58049,0.6666666666666666,1.0,0.7777777777777778,0.4444444444444444,1.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0,-1
45189,0.9814814814814815,0.9487179487179485,0.9885057471264366,0.9484126984126985,0.9388888888888888,0.9444444444444444,0.9555555555555555,0.9772079772079773,0.9576719576719575,0.9777777777777779,0.8888888888888888,0.9523809523809523,0.8888888888888888,0.9523809523809523,1.0,0.9629629629629629,0.9722222222222222,0.9696969696969696,0.9222222222222223,0.9722222222222222,0
108352,0.8076923076923077,0.7625,0.9,0.8833333333333334,1.0,0.0,0.0,0.86,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.75,0.1,1.0,-1
116306,0.8333333333333333,1.0,0.5,0.9166666666666666,1.0,1.0,0.0,0.75,0.8333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.5,-1
50520,0.7076923076923076,0.7111111111111111,0.9,0.7333333333333333,0.7,1.0,0.9,0.8,0.7,0.6,0.6,0.8,0.0,0.0,0.6,0.0,0.0,0.7,0.8,0.0,3
203719,0.6031746031746033,0.8888888888888888,0.0,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8888888888888888,1.0,0.0,0.0,0.0,87
132314,0.9684210526315788,0.8771929824561404,0.9473684210526315,0.0,0.9473684210526315,0.9473684210526315,1.0,0.9263157894736843,0.0,0.9473684210526315,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,-1
130672,0.75,0.8166666666666667,0.8,0.0,0.75,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
202828,0.5789473684210527,0.868421052631579,0.9473684210526315,1.0,0.9473684210526315,0.7368421052631579,0.7368421052631579,0.9122807017543859,0.8421052631578947,0.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
220283,0.7,0.7,0.8,1.0,0.85,0.0,0.8,0.8,0.7,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,-1
199061,0.82,0.8333333333333334,0.7333333333333333,1.0,0.95,0.0,0.3,0.8,0.75,0.0,1.0,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
93709,0.8300653594771241,0.6388888888888888,0.7142857142857143,0.7592592592592592,0.8518518518518519,0.6666666666666666,0.8518518518518519,0.8148148148148148,0.7619047619047619,0.0,0.0,0.7222222222222222,0.0,0.8888888888888888,0.6666666666666666,0.0,0.0,0.8888888888888888,1.0,0.7777777777777778,7
202950,0.8,0.8666666666666666,0.9333333333333333,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
180176,0.8376068376068375,0.8888888888888888,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.0,1.0,0.7777777777777778,0.9444444444444444,0.0,0.0,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0,0.0,0.6666666666666666,0.0,0.0,-1
155183,0.90625,0.71875,0.25,0.8333333333333333,0.375,0.25,0.0,0.875,0.9166666666666666,0.0,0.875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,-1
16121,0.8452173913043478,0.8347826086956522,1.0,0.8944099378881987,0.8347826086956522,0.7826086956521738,0.7826086956521738,0.9782608695652174,0.8478260869565217,0.7826086956521738,0.7826086956521738,0.8571428571428571,0.0,0.0,0.7826086956521738,0.0,0.7826086956521738,0.8347826086956522,0.7826086956521738,0.7826086956521738,31
201727,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1
27353,0.96875,0.9,0.625,0.875,0.875,0.0,0.0,0.9166666666666666,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,-1
111746,0.8194444444444444,0.6481481481481481,0.5777777777777778,0.7777777777777778,0.4444444444444444,0.7222222222222222,0.7777777777777778,0.6419753086419753,1.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.2777777777777778,0.0,60
241764,0.9444444444444444,0.8888888888888888,1.0,1.0,1.0,0.0,0.0,0.8888888888888888,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,-1
206608,0.9166666666666666,0.925925925925926,1.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.9166666666666666,0.7777777777777778,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,-1
102330,0.8395061728395061,0.6565656565656566,0.7037037037037037,0.8333333333333334,0.8888888888888888,0.0,0.7037037037037037,0.6944444444444444,0.7222222222222222,0.0,0.8333333333333334,0.6111111111111112,0.5555555555555556,0.8518518518518519,0.6666666666666666,0.0,0.0,0.7777777777777778,1.0,0.5555555555555556,7
69802,0.6599999999999999,0.575,0.65,0.7142857142857144,0.5555555555555556,0.6333333333333333,0.6,0.7,0.6571428571428571,0.0,0.6,0.4,1.0,0.8,0.4,0.0,0.8,0.7333333333333333,1.0,0.7,7
185566,0.875,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48
28460,0.6888888888888889,0.8166666666666667,0.8,0.9,0.7,0.6,0.6666666666666666,0.8666666666666666,0.8,1.0,0.9,0.6,0.0,0.0,0.8,0.0,0.6,0.65,0.7,0.5,75
259084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
99529,0.7040816326530611,0.7417582417582418,0.6071428571428571,0.7380952380952381,0.7653061224489797,0.42857142857142855,0.8571428571428571,0.6857142857142857,0.7012987012987013,0.0,0.0,0.3214285714285714,0.0,1.0,0.8571428571428571,0.42857142857142855,0.0,0.6428571428571428,1.0,0.8571428571428571,19
194134,0.7301587301587301,0.7222222222222222,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.7592592592592592,0.6666666666666666,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.5555555555555556,1.0,0.8888888888888888,0.0,71
170089,0.8391608391608392,0.8636363636363636,1.0,0.9545454545454546,0.9090909090909091,0.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.8181818181818182,0.0,-1
125648,0.8375,0.8333333333333334,0.9166666666666666,0.9333333333333333,1.0,0.75,0.8,0.9375,0.8400000000000001,0.95,0.9,0.95,0.0,0.0,0.35,0.0,0.0,0.975,0.0,0.0,-1
227878,0.7037037037037037,0.7777777777777778,0.9444444444444444,0.7407407407407407,0.6666666666666666,0.0,0.0,0.7222222222222222,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.8888888888888888,0.5555555555555556,0.0,0.8888888888888888,32
225450,1.0,0.16666666666666666,0.5833333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,30
153194,0.6333333333333333,0.5357142857142857,0.875,0.8,0.75,0.625,0.75,0.775,0.4166666666666667,0.0,0.25,0.875,0.0,0.0,0.25,0.0,1.0,0.6666666666666666,0.0,0.0,87
96267,0.9444444444444444,0.9333333333333333,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
46858,0.795,0.7956521739130433,0.7947368421052633,0.7769230769230769,0.8272727272727274,0.8,0.7142857142857144,0.8217391304347826,0.7428571428571427,0.7666666666666667,0.7,0.8272727272727274,1.0,0.0,0.65,0.9,1.0,0.8,0.9,0.8,7
248209,0.725,1.0,1.0,1.0,0.4,0.0,0.0,1.0,0.8333333333333334,0.7,0.2,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,23
26209,0.9487772637144746,0.9529411764705883,0.9176470588235295,0.9441176470588236,0.9366515837104072,0.9653979238754327,0.9485294117647058,0.8954943679599499,0.9375,0.0,0.7058823529411764,0.9195046439628485,0.0,0.9529411764705883,0.7941176470588236,0.7941176470588236,0.9705882352941176,1.0,0.911764705882353,0.9595588235294118,-1
93636,0.9285714285714284,1.0,0.875,0.8125,0.8214285714285714,0.95,1.0,0.8571428571428571,0.9166666666666666,0.0,0.75,0.9166666666666666,0.0,0.0,1.0,0.75,0.0,1.0,0.875,1.0,-1
52455,0.8125,0.7555555555555554,0.85,0.88,0.9333333333333333,1.0,0.64,0.9333333333333333,0.6962962962962962,0.8666666666666667,0.6666666666666666,0.9,0.8,0.9333333333333333,0.0,0.7666666666666667,0.0,0.7777777777777778,0.8444444444444444,0.8,-1
128749,0.5833333333333333,0.62,0.9,0.475,0.7666666666666667,0.75,0.6,0.5666666666666667,0.5714285714285714,1.0,0.0,0.65,0.0,0.7,0.4333333333333333,0.0,0.0,0.4666666666666666,0.6,0.4,32
110130,1.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
54487,0.6727272727272728,0.6666666666666666,0.7,0.7,0.9,0.0,0.2,0.7,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.0,37
137829,0.76,0.6,0.7,0.0,0.8,0.0,1.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,13
43613,0.6866666666666666,0.6214285714285713,0.6900000000000001,0.7545454545454546,0.7166666666666666,0.775,0.9,0.7615384615384616,0.5888888888888889,0.85,0.65,0.6333333333333333,0.0,0.0,0.0,1.0,0.0,0.6833333333333333,0.65,0.0,9
106393,0.8522727272727272,0.75,0.6944444444444444,0.7222222222222222,0.75,0.5,0.875,0.75,0.95,0.0,1.0,0.8333333333333333,0.0,0.0,0.75,0.75,0.875,1.0,0.0,0.75,52
218242,0.9666666666666666,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,-1
5864,0.8571428571428571,0.8533333333333333,0.8875,0.8714285714285713,0.825,0.8,0.625,0.9,0.86,0.8,0.0,0.9400000000000001,0.0,0.0,0.0,1.0,0.0,0.86,0.9,0.8,-1
233868,0.7,0.5555555555555556,0.4444444444444444,0.8055555555555556,0.5,0.0,0.0,0.6000000000000001,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.3333333333333333,1.0,81
137439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
219259,0.7037037037037037,0.5555555555555556,0.7777777777777778,0.0,0.7777777777777778,0.0,0.8888888888888888,0.9444444444444444,0.5555555555555556,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33
59905,0.7520525451559935,0.8183183183183184,0.805128205128205,0.7300469483568075,0.8760683760683761,0.8448275862068964,0.6770833333333334,0.7544802867383513,0.7580645161290324,1.0,0.9166666666666666,0.7751937984496124,0.4444444444444444,0.8166666666666668,0.611111111111111,0.5370370370370371,0.7564102564102564,0.7634408602150536,0.7916666666666666,0.7395833333333334,76
242596,0.7111111111111111,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.48148148148148145,0.7222222222222222,1.0,0.6666666666666666,0.8333333333333334,0.0,0.0,0.8888888888888888,0.0,0.8888888888888888,0.3703703703703704,0.0,0.9444444444444444,44
20519,0.6545454545454545,0.6235294117647058,0.6615384615384615,0.7928571428571427,0.6571428571428571,0.6,0.5,0.7150000000000001,0.7058823529411764,0.7,0.7,0.6666666666666666,0.85,0.8,0.65,0.0,1.0,0.6428571428571429,0.9,0.575,-1
11656,0.9119226638023633,0.9285714285714286,0.8979591836734694,1.0,0.7755102040816326,0.7591836734693879,0.9387755102040818,0.9244897959183674,0.9358600583090382,0.8979591836734694,0.7346938775510204,0.7806122448979592,0.7346938775510204,0.7959183673469389,0.8571428571428572,0.8571428571428572,0.0,0.8938775510204082,0.8326530612244898,0.8979591836734694,39
46297,0.8864468864468865,0.9687848383500558,0.9743589743589743,0.8884615384615384,1.0,0.9025641025641026,0.9166666666666666,0.9364102564102563,0.8990384615384616,0.0,0.5641025641025641,0.958974358974359,0.0,0.8461538461538461,0.7051282051282052,0.0,0.8461538461538461,0.9230769230769231,0.94017094017094,0.9025641025641026,-1
94769,1.0,0.9692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,0.6923076923076924,0.9692307692307693,0.0,0.0,0.9230769230769231,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,-1
203372,0.6111111111111112,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.0,0.0,0.8333333333333334,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,-1
108063,0.9333333333333333,0.9,0.8,0.9,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35
15660,0.8645454545454544,0.7941176470588234,0.8329411764705882,0.8347826086956521,0.8236363636363635,0.8571428571428572,0.72,0.8509090909090908,0.89,1.0,0.72,0.7905882352941177,0.84,0.6719999999999999,0.855,0.7599999999999999,0.84,0.8914285714285712,0.7649999999999999,0.9428571428571428,44
159972,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,58
97422,0.8444444444444443,0.8615384615384617,0.8444444444444443,0.8400000000000001,0.8666666666666666,0.8,0.7333333333333333,0.8181818181818181,0.8333333333333334,0.6,1.0,0.82,0.0,0.8,0.8,0.0,0.0,0.8,0.8,1.0,45
17025,0.9230769230769231,0.576923076923077,0.6923076923076924,0.0,0.6153846153846154,0.9230769230769231,0.0,1.0,0.8076923076923077,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.0,-1
24607,0.8362369337979093,0.8464285714285714,0.8169642857142857,0.8724489795918366,0.7738095238095237,0.7142857142857142,1.0,0.8095238095238094,0.9107142857142857,0.0,0.9285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.9642857142857142,0.6428571428571428,0.75,0.8571428571428571,0.8142857142857142,0.7857142857142856,-1
236573,0.8,0.8666666666666666,0.85,0.8,0.9,0.8,0.8,0.8,0.8,0.0,1.0,0.8666666666666666,0.0,0.8,0.0,0.0,0.0,0.8,0.8,0.0,-1
190246,0.8888888888888888,0.9444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
204073,0.875,0.0,0.0,0.0,0.75,0.0,0.75,0.75,1.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89
265780,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
171497,0.8356997971602435,0.7686274509803921,0.8067226890756302,0.8067226890756302,0.7352941176470589,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7914438502673798,0.0,0.0,0.8067226890756302,0.0,0.7058823529411765,0.7058823529411765,0.0,0.9411764705882353,1.0,0.5882352941176471,0.47058823529411764,14
131007,0.7583333333333333,0.7461538461538463,0.7727272727272728,0.71,0.8,0.75,0.6333333333333333,0.7692307692307693,0.82,0.7,0.0,0.8285714285714286,0.7,0.8,0.65,1.0,0.7,0.7,0.7666666666666667,0.8,89
175758,0.7142857142857144,0.8,0.8666666666666666,0.8,0.8666666666666666,0.9,1.0,0.8666666666666666,0.9,0.0,0.0,0.9333333333333333,0.0,0.0,0.8,0.0,0.0,0.9,0.4,0.6,13
84072,0.8391304347826087,0.86,0.9,0.8727272727272727,0.825,0.8,0.65,0.8099999999999999,0.7875,0.0,0.7,0.85,0.0,0.0,0.65,0.0,1.0,0.7857142857142858,0.9,0.6,3
106032,1.0,0.9230769230769231,0.6923076923076924,0.0,0.0,0.0,0.0,0.6923076923076924,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076924,0.0,0.0,17
147009,0.8626760563380281,0.890625,0.7941176470588236,0.7608695652173914,0.78125,0.8571428571428571,1.0,0.78,0.875,0.0,0.875,0.8269230769230769,0.0,0.6666666666666666,0.8,0.25,0.875,0.9807692307692308,0.8181818181818182,0.9166666666666666,-1
198909,0.9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,-1
199272,0.75,0.72,0.9,0.825,0.8,0.6,0.0,0.8666666666666666,0.8,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.85,1.0,0.0,-1
73018,0.8888888888888888,0.9074074074074073,0.8222222222222223,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8611111111111112,1.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.0,0.0,0.5555555555555556,0.0,0.8888888888888888,0.7777777777777778,0.7777777777777778,15
138054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
240919,0.7,0.72,0.85,0.8,0.8,0.0,0.7,0.75,0.0,0.0,0.8,0.6,0.0,0.8,0.0,0.0,1.0,0.7,0.7,0.0,87
146596,0.675,0.5833333333333333,0.6785714285714286,0.625,0.7857142857142858,0.5833333333333333,0.5,0.7,0.875,0.0,0.25,0.6875,0.0,0.0,0.25,0.0,0.25,0.6666666666666666,1.0,0.625,7
137992,0.7789473684210527,0.7631578947368421,0.7368421052631579,0.863157894736842,1.0,0.0,0.0,0.7236842105263158,0.7368421052631579,0.10526315789473684,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.7894736842105263,86
145091,0.5333333333333333,0.4166666666666667,0.7083333333333334,0.5238095238095238,0.5555555555555556,0.7222222222222222,0.7777777777777777,0.611111111111111,0.619047619047619,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,87
37170,0.8907563025210086,0.8970588235294118,0.8630952380952382,0.9,0.8609693877551021,0.9030612244897959,0.9142857142857143,0.8995535714285714,0.9044117647058824,0.9285714285714285,0.8142857142857142,0.8660714285714286,0.0,0.9428571428571428,0.8571428571428571,0.75,0.8303571428571428,0.9075630252100838,1.0,0.8418367346938775,-1
92899,0.9047619047619047,0.8928571428571428,0.9126984126984127,1.0,0.9047619047619047,0.9523809523809523,0.9047619047619047,1.0,0.8928571428571428,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,22
203604,0.5555555555555556,1.0,0.4375,0.375,0.6875,0.0,0.0,0.4375,0.625,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.875,0.75,91
204570,0.7916666666666666,0.75,0.7916666666666666,1.0,0.75,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.75,0.0,29
71748,0.9439024390243904,0.9466463414634149,0.8890243902439026,0.9878048780487807,0.8963414634146343,0.8780487804878051,0.7682926829268295,1.0,0.9466463414634149,0.0,0.8780487804878051,0.9603658536585368,0.8780487804878051,0.5487804878048782,0.8780487804878051,0.7682926829268295,0.0,0.9512195121951221,0.603658536585366,0.9146341463414637,-1
62930,0.7975,0.7954545454545454,0.8357142857142857,0.8214285714285714,0.7454545454545454,0.8,0.8,0.8111111111111111,0.8285714285714286,1.0,0.0,0.7555555555555555,0.0,0.8,0.4,0.0,0.0,0.8714285714285713,0.6333333333333333,0.75,77
103007,0.862295081967213,0.8,0.819047619047619,0.8916666666666666,0.825,0.95,0.8800000000000001,0.8666666666666666,0.8666666666666666,0.0,1.0,0.85,0.0,0.8,1.0,0.0,0.8,0.9111111111111109,0.8666666666666666,1.0,-1
